volume,book,english_line,estimated_words,estimated_syllables,text,review_status
odyssey,3,405,12,13,"When they had poured and drunk as much as their hearts desired,",unreviewed
odyssey,3,407,7,15,"But Gerenian Nestor, the horseman, made Telemachus,",unreviewed
odyssey,3,409,11,16,"Under the echoing porch, upon a bed with a woven cover;",unreviewed
odyssey,3,410,9,14,"And beside him he placed Peisistratus, leader of men,",unreviewed
odyssey,3,411,10,13,Who alone among his sons was still an unmarried youth.,unreviewed
odyssey,3,412,11,17,"Nestor himself slept in the innermost chamber of the lofty house,",unreviewed
odyssey,3,415,8,13,"Gerenian Nestor, the horseman, rose from his bed,",unreviewed
odyssey,3,419,9,13,"Neleus would sit, a counselor equal to the gods;",unreviewed
odyssey,3,421,8,13,"Overcome by death. There Nestor sat, the horseman,",unreviewed
odyssey,3,424,8,13,"Coming forth from their chambers: Echephron and Stratius,",unreviewed
odyssey,3,427,8,13,"They led him and seated him beside Telemachus,",unreviewed
odyssey,3,428,6,6,Whose form was like the gods.,unreviewed
odyssey,3,429,8,15,"Then Gerenian Nestor, the horseman, began among them:",unreviewed
odyssey,3,432,12,15,Who came visibly among us to the rich feast of the gods.,unreviewed
odyssey,3,433,12,13,"Come now: let one go out to the plain for the heifer,",unreviewed
odyssey,3,434,12,15,That the herdsman may drive it hither as quickly as he can;,unreviewed
odyssey,3,436,9,14,"And bring all his companions, leaving only two behind;",unreviewed
odyssey,3,437,10,15,"And let another summon Laerces, the goldsmith, to come here,",unreviewed
odyssey,3,439,10,16,"But you others remain here together, and tell the maidservants",unreviewed
odyssey,3,443,9,14,The heifer came from the plain; Telemachus’ high-hearted,unreviewed
odyssey,3,447,13,13,"And a well-made pair of tongs, with which he worked the gold.",unreviewed
odyssey,3,448,8,13,"Athena too came, to receive the sacred offering.",unreviewed
odyssey,3,450,10,14,"And the smith, working skillfully, poured it around the horns,",unreviewed
odyssey,3,451,10,14,So that the goddess might rejoice to behold her image.,unreviewed
odyssey,3,452,10,15,Stratius and noble Echephron led the heifer by the horns.,unreviewed
odyssey,3,453,10,15,"Aretus came from the chamber with water for the washing,",unreviewed
odyssey,3,456,8,15,"Thrasymedes, steadfast in battle, stood beside the heifer,",unreviewed
odyssey,3,459,9,15,The old horseman Nestor began the washing and scattered,unreviewed
odyssey,3,461,13,16,And casting the first hairs from the heifer’s head into the fire.,unreviewed
odyssey,3,466,10,13,"The daughters, the daughters-in-law, and the honored wife",unreviewed
odyssey,3,471,13,14,"When the dark blood had flowed and the life had left the bones,",unreviewed
odyssey,3,472,11,16,"They swiftly divided her, cut out the thighs as custom ordered,",unreviewed
odyssey,3,473,14,16,"Wrapped them in a double fold of fat, and laid raw flesh upon them.",unreviewed
odyssey,3,477,6,14,"Meanwhile beautiful Polycaste, the youngest daughter",unreviewed
odyssey,3,479,12,13,"When she had washed him and rubbed his skin with shining oil,",unreviewed
odyssey,3,480,9,13,She put a beautiful robe and tunic around him;,unreviewed
odyssey,3,481,12,15,"And he came from the bath, his body like an immortal’s,",unreviewed
odyssey,3,483,10,13,When they had roasted the upper portions of the flesh,unreviewed
odyssey,3,484,12,14,"And drawn them from the spits, they sat and divided the feast;",unreviewed
odyssey,3,488,7,13,"Gerenian Nestor, the horseman, spoke among them:",unreviewed
odyssey,3,493,9,13,And swiftly yoked the fleet horses beneath the chariot.,unreviewed
odyssey,3,501,8,13,Leaving behind the steeply built city of Pylos.,unreviewed
odyssey,3,505,8,14,"Son of Orsilochus, whom the river Alpheus fathered.",unreviewed
odyssey,3,506,12,13,"There they spent the night, and he gave them gifts of welcome.",unreviewed
odyssey,3,508,11,16,They yoked the horses again and climbed into the painted chariot.,unreviewed
odyssey,3,509,10,13,They drove out through the gateway and the echoing porch;,unreviewed
odyssey,4,1,7,13,"They reached hollow Lacedaemon, rich in ravines,",unreviewed
odyssey,4,2,10,13,And drove straight on to the house of glorious Menelaus.,unreviewed
odyssey,4,3,9,14,"There they found him feasting, and celebrating the weddings",unreviewed
odyssey,4,4,10,14,Of his son and his blameless daughter beneath his roof.,unreviewed
odyssey,4,5,10,14,"The daughter he was sending to the son of Achilles,",unreviewed
odyssey,4,6,11,13,"The breaker of ranks; for in Troy he had promised her,",unreviewed
odyssey,4,7,11,15,"And there had nodded assent, and the gods fulfilled the marriage.",unreviewed
odyssey,4,15,9,13,"After she had first borne the lovely child Hermione,",unreviewed
odyssey,4,16,9,14,Whose beauty was like the beauty of golden Aphrodite.,unreviewed
odyssey,4,17,10,15,So they feasted through the lofty house—neighbors and companions,unreviewed
odyssey,4,18,8,13,Of glorious Menelaus—taking delight in the feast.,unreviewed
odyssey,4,19,9,13,"Among them a godlike singer played upon the lyre,",unreviewed
odyssey,4,20,10,13,"And two tumblers, beginning the dance, whirled through their midst.",unreviewed
odyssey,4,21,10,16,"But Telemachus, the hero, and the shining son of Nestor,",unreviewed
odyssey,4,22,10,14,"With their horses, stood before the gateway of the house.",unreviewed
odyssey,4,23,7,15,"Eteoneus, the diligent servant of glorious Menelaus,",unreviewed
odyssey,4,28,11,13,Two men who seem in their lineage like great Zeus himself.,unreviewed
odyssey,4,30,10,15,"Or send them elsewhere, where another host may welcome them?”",unreviewed
odyssey,4,31,7,13,"Golden-haired Menelaus answered him, greatly displeased:",unreviewed
odyssey,4,32,10,14,"“No longer were thou a child, Eteoneus, son of Boethous;",unreviewed
odyssey,4,34,11,17,"Surely we too, in former days, having eaten many guest-meals",unreviewed
odyssey,4,36,8,13,If only Zeus might sometime end our misery.,unreviewed
odyssey,4,40,7,13,Calling other diligent servants to follow him.,unreviewed
odyssey,4,43,11,14,"Beside them they cast spelt, and mixed white barley into it.",unreviewed
odyssey,4,47,10,14,They marveled; for its splendor shone throughout the lofty halls,unreviewed
odyssey,4,51,11,13,"When the maidservants had washed them and rubbed them with oil,",unreviewed
odyssey,4,53,11,17,"And they sat upon the thrones beside Menelaus, son of Atreus.",unreviewed
odyssey,4,54,9,15,"A handmaid brought water in a beautiful golden pitcher,",unreviewed
odyssey,4,55,11,14,"And poured it over a silver basin, that they might wash;",unreviewed
odyssey,4,58,12,18,"And set upon it many foods, graciously offering what was at hand.",unreviewed
odyssey,4,59,13,19,"The carver lifted and set before them platters of every kind of meat,",unreviewed
odyssey,4,64,11,14,Who you are among men. Your parents’ line has not perished;,unreviewed
odyssey,4,65,11,15,You are descended from Zeus-nourished kings who bear the scepter.,unreviewed
odyssey,4,67,13,15,"So he spoke, and placed before them the roasted back of an ox,",unreviewed
odyssey,4,68,13,16,The rich portion that had been set apart for him as his honor.,unreviewed
odyssey,4,69,10,13,They reached out their hands to the food already prepared.,unreviewed
odyssey,4,72,9,13,"Telemachus bent his head close to Nestor’s son,",unreviewed
odyssey,4,74,7,13,"“Consider, dear Peisistratus, beloved of my heart,",unreviewed
odyssey,4,77,11,14,"Within, I think, is such a court as Zeus Olympian owns,",unreviewed
odyssey,4,78,11,16,So measureless are all these riches. Awe takes hold of me,unreviewed
odyssey,4,79,4,5,As I behold them.”,unreviewed
odyssey,4,83,8,13,For the immortals’ houses and possessions are his.,unreviewed
odyssey,4,91,10,13,Three times within the fruitful year the sheep give birth.,unreviewed
odyssey,4,95,7,14,"“While I wandered there, gathering much livelihood,",unreviewed
odyssey,4,96,7,15,"Another man secretly, without warning, by treachery,",unreviewed
odyssey,4,97,10,14,Slew my brother—through the murderous deceit of his wife.,unreviewed
odyssey,4,98,7,13,Therefore I rule these possessions without joy.,unreviewed
odyssey,4,102,12,13,Would that I lived in my halls with even a third part,unreviewed
odyssey,4,103,11,13,"Of what I possess, and that the men were still alive",unreviewed
odyssey,4,104,11,15,"Who perished then in broad Troy, far from horse-pasturing Argos.",unreviewed
odyssey,4,107,8,14,I feed my heart upon lamentation; at another,unreviewed
odyssey,4,108,10,14,"I cease, for the chill sorrow of weeping quickly wearies.",unreviewed
odyssey,4,111,11,16,The memory of him makes sleep and food hateful to me;,unreviewed
odyssey,4,114,11,15,His was to be the grief; mine is an unforgotten sorrow,unreviewed
odyssey,4,116,11,13,And we do not know whether he lives or has died.,unreviewed
odyssey,4,118,10,15,"And Telemachus, whom he left newly born within the house.”",unreviewed
odyssey,4,119,10,13,So he spoke; and desire for his father’s lament,unreviewed
odyssey,4,120,12,16,Rose in Telemachus’ heart. He let a tear fall from his eyelids,unreviewed
odyssey,4,124,9,14,"Menelaus noticed him, and pondered in heart and spirit",unreviewed
odyssey,4,125,8,14,"Whether to let him remember his father openly,",unreviewed
odyssey,4,127,11,15,"While he was turning these things over in mind and spirit,",unreviewed
odyssey,4,133,8,13,"Which Alcandre, wife of Polybus, had given Helen—",unreviewed
odyssey,4,141,10,13,"Phylo, the handmaid, carried it and set it beside her,",unreviewed
odyssey,4,144,11,15,"Helen sat upon a chair, with a footstool beneath her feet.",unreviewed
odyssey,4,146,11,14,"“Menelaus, nourished by Zeus, do we know who these men are,",unreviewed
odyssey,4,147,7,7,Who claim to have reached our house?,unreviewed
odyssey,4,150,11,15,"I have never seen a man or woman so like another,",unreviewed
odyssey,4,152,11,14,"So like the son of great-hearted Odysseus is this man,",unreviewed
odyssey,4,153,10,16,"Telemachus, whom that hero left newly born within the house,",unreviewed
odyssey,4,159,13,15,"Such the glances of his eyes, his head, and the hair above it.",unreviewed
odyssey,4,160,10,16,"Just now, remembering Odysseus, I spoke of all he suffered",unreviewed
odyssey,4,167,11,13,"As thou sayest. But he is prudent, and feels shame within,",unreviewed
odyssey,4,169,14,16,"Before thee, whose voice we delight to hear as we would a god’s.",unreviewed
odyssey,4,170,9,13,Gerenian Nestor sent me with him as his escort;,unreviewed
odyssey,4,172,12,13,And give him some word of counsel or some deed of aid.,unreviewed
odyssey,4,173,11,15,For the son whose father has gone away has many sorrows,unreviewed
odyssey,4,175,10,14,"As now Telemachus has none, since his father is gone.”",unreviewed
odyssey,4,177,13,15,“Ah me! Truly the son of a beloved man has reached my house—,unreviewed
odyssey,4,179,11,15,"I had said that, if Olympian Zeus granted us a return",unreviewed
odyssey,4,181,10,15,"Above all the Argives, and would bring him from Ithaca,",unreviewed
odyssey,4,182,10,13,"With his possessions and his son and all his people,",unreviewed
odyssey,4,183,10,14,"Making one city empty of those who dwell around it,",unreviewed
odyssey,4,184,10,14,"And establish him in Argos, his own city and home.",unreviewed
odyssey,4,186,8,13,"Nothing would have parted us, loving and rejoicing,",unreviewed
odyssey,4,188,9,13,But surely the god himself begrudged us these things—,unreviewed
odyssey,4,189,10,15,He who made that unhappy man alone and without return.”,unreviewed
odyssey,4,190,9,13,"So he spoke, and desire for lament seized everyone.",unreviewed
odyssey,4,191,8,13,"Argive Helen wept, born of Zeus; Telemachus wept,",unreviewed
odyssey,4,194,8,15,"For in his heart he remembered blameless Antilochus,",unreviewed
odyssey,4,200,9,13,That thou wert the most understanding of mortal men.,unreviewed
odyssey,4,201,11,13,"Now, if thou wilt listen, heed me; I take no pleasure",unreviewed
odyssey,4,202,10,14,"In weeping at supper, though tomorrow’s dawn will come.",unreviewed
odyssey,4,203,13,15,I do not blame a mortal man for weeping for one who dies,unreviewed
odyssey,4,204,10,14,And meets his appointed fate; that is the only honor,unreviewed
odyssey,4,206,7,7,And let tears fall down the cheeks.,unreviewed
odyssey,4,207,12,13,"For my brother too is dead, and he was not the worst",unreviewed
odyssey,4,209,11,16,"I never met or saw him myself, but they say Antilochus",unreviewed
odyssey,4,212,10,14,"“Dear friend, thou hast spoken all that an understanding man",unreviewed
odyssey,4,214,11,15,"Such a father’s son art thou, and wisely thou speakest.",unreviewed
odyssey,4,217,9,15,"Is easily recognized, as now Nestor has received it:",unreviewed
odyssey,4,221,11,17,And remember supper again. Let water be poured upon our hands.,unreviewed
odyssey,4,222,10,16,"There will be words tomorrow also for Telemachus and me,",unreviewed
odyssey,4,223,4,7,To tell between ourselves.”,unreviewed
odyssey,4,224,10,18,"So he spoke, and Asphalion, diligent servant of glorious Menelaus,",unreviewed
odyssey,4,225,11,13,Poured water over their hands. They reached out to the food,unreviewed
odyssey,4,226,4,7,Already set before them.,unreviewed
odyssey,4,229,7,13,"Soothing, angerless, and forgetful of all sorrows.",unreviewed
odyssey,4,233,10,13,"Nor though, before his eyes, a brother or beloved son",unreviewed
odyssey,4,236,10,15,"Good ones, which Polydamna, wife of Thon, had given her,",unreviewed
odyssey,4,238,9,15,"Brings forth many drugs, many wholesome and many deadly;",unreviewed
odyssey,4,239,9,14,"And every physician there knows more than other men,",unreviewed
odyssey,4,241,13,15,"When Helen had cast it in and ordered the wine to be poured,",unreviewed
odyssey,4,242,4,6,She answered them again:,unreviewed
odyssey,4,244,10,13,"And you, children of noble men—Zeus gives one man",unreviewed
odyssey,4,245,10,13,"Good and another evil, since he can do all things.",unreviewed
odyssey,4,246,11,16,"Eat now, seated within the halls, and delight yourselves in words;",unreviewed
